name,use,name_en,name_ch
S82.111A,1,"Displaced fracture of right tibial spine, initial encounter for closed fracture",右側脛骨棘移位閉鎖性骨折之初期照護
S82.111B,1,"Displaced fracture of right tibial spine, initial encounter for open fracture type I or II",右側脛骨棘移位第 I 或第 II型開放性骨折之初期照護
S82.111C,1,"Displaced fracture of right tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC","右側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折之初期照護"
S82.111D,1,"Displaced fracture of right tibial spine, subsequent encounter for closed fracture with routine healing",右側脛骨棘移位閉鎖性骨折癒合之後續照護
S82.111E,1,"Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with routine healing",右側脛骨棘移位第 I 或第 II型開放性骨折癒合之後續照護
S82.111F,1,"Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing","右側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折癒合之後續照護"
S82.111G,1,"Displaced fracture of right tibial spine, subsequent encounter for closed fracture with delayed healing",右側脛骨棘移位閉鎖性骨折延遲癒合之後續照護
S82.111H,1,"Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with delayed healing",右側脛骨棘移位第 I 或第 II型開放性骨折延遲癒合之後續照護
S82.111J,1,"Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","右側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折延遲癒合之後續照護"
S82.111K,1,"Displaced fracture of right tibial spine, subsequent encounter for closed fracture with nonunion",右側脛骨棘移位閉鎖性骨折未癒合之後續照護
S82.111M,1,"Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with nonunion",右側脛骨棘移位第 I 或第 II型開放性骨折未癒合之後續照護
S82.111N,1,"Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion","右側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折未癒合之後續照護"
S82.111P,1,"Displaced fracture of right tibial spine, subsequent encounter for closed fracture with malunion",右側脛骨棘移位閉鎖性骨折癒合不良之後續照護
S82.111Q,1,"Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with malunion",右側脛骨棘移位第 I 或第 II型開放性骨折癒合不良之後續照護
S82.111R,1,"Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","右側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折癒合不良之後續照護"
S82.111S,1,"Displaced fracture of right tibial spine, sequela",右側脛骨棘移位性骨折之後遺症
S82.112,0,Displaced fracture of left tibial spine,左側脛骨棘移位性骨折
S82.112A,1,"Displaced fracture of left tibial spine, initial encounter for closed fracture",左側脛骨棘移位閉鎖性骨折之初期照護
S82.112B,1,"Displaced fracture of left tibial spine, initial encounter for open fracture type I or II",左側脛骨棘移位第 I 或第 II型開放性骨折之初期照護
S82.112C,1,"Displaced fracture of left tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC","左側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折之初期照護"
S82.112D,1,"Displaced fracture of left tibial spine, subsequent encounter for closed fracture with routine healing",左側脛骨棘移位閉鎖性骨折癒合之後續照護
S82.112E,1,"Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with routine healing",左側脛骨棘移位第 I 或第 II型開放性骨折癒合之後續照護
S82.112F,1,"Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing","左側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折癒合之後續照護"
S82.112G,1,"Displaced fracture of left tibial spine, subsequent encounter for closed fracture with delayed healing",左側脛骨棘移位閉鎖性骨折延遲癒合之後續照護
S82.112H,1,"Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with delayed healing",左側脛骨棘移位第 I 或第 II型開放性骨折延遲癒合之後續照護
S82.112J,1,"Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","左側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折延遲癒合之後續照護"
S82.112K,1,"Displaced fracture of left tibial spine, subsequent encounter for closed fracture with nonunion",左側脛骨棘移位閉鎖性骨折未癒合之後續照護
S82.112M,1,"Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with nonunion",左側脛骨棘移位第 I 或第 II型開放性骨折未癒合之後續照護
S82.112N,1,"Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion","左側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折未癒合之後續照護"
S82.112P,1,"Displaced fracture of left tibial spine, subsequent encounter for closed fracture with malunion",左側脛骨棘移位閉鎖性骨折癒合不良之後續照護
S82.112Q,1,"Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with malunion",左側脛骨棘移位第 I 或第 II型開放性骨折癒合不良之後續照護
S82.112R,1,"Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","左側脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折癒合不良之後續照護"
S82.112S,1,"Displaced fracture of left tibial spine, sequela",左側脛骨棘移位性骨折之後遺症
S82.113,0,Displaced fracture of unspecified tibial spine,未明示側性脛骨棘移位性骨折
S82.113A,1,"Displaced fracture of unspecified tibial spine, initial encounter for closed fracture",未明示側性脛骨棘移位閉鎖性骨折之初期照護
S82.113B,1,"Displaced fracture of unspecified tibial spine, initial encounter for open fracture type I or II",未明示側性脛骨棘移位第 I 或第 II型開放性骨折之初期照護
S82.113C,1,"Displaced fracture of unspecified tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC","未明示側性脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折之初期照護"
S82.113D,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with routine healing",未明示側性脛骨棘移位閉鎖性骨折癒合之後續照護
S82.113E,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with routine healing",未明示側性脛骨棘移位第 I 或第 II型開放性骨折癒合之後續照護
S82.113F,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing","未明示側性脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折癒合之後續照護"
S82.113G,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with delayed healing",未明示側性脛骨棘移位閉鎖性骨折延遲癒合之後續照護
S82.113H,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with delayed healing",未明示側性脛骨棘移位第 I 或第 II型開放性骨折延遲癒合之後續照護
S82.113J,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","未明示側性脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折延遲癒合之後續照護"
S82.113K,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with nonunion",未明示側性脛骨棘移位閉鎖性骨折未癒合之後續照護
S82.113M,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with nonunion",未明示側性脛骨棘移位第 I 或第 II型開放性骨折未癒合之後續照護
S82.113N,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion","未明示側性脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折未癒合之後續照護"
S82.113P,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with malunion",未明示側性脛骨棘移位閉鎖性骨折癒合不良之後續照護
S82.113Q,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with malunion",未明示側性脛骨棘移位第 I 或第 II型開放性骨折癒合不良之後續照護
S82.113R,1,"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","未明示側性脛骨棘移位IIIA,IIIB,或IIIC型開放性骨折癒合不良之後續照護"
S82.113S,1,"Displaced fracture of unspecified tibial spine, sequela",未明示側性脛骨棘移位性骨折之後遺症
S82.114,0,Nondisplaced fracture of right tibial spine,右側脛骨棘非移位性骨折
S82.114A,1,"Nondisplaced fracture of right tibial spine, initial encounter for closed fracture",右側脛骨棘非移位閉鎖性骨折之初期照護
S82.114B,1,"Nondisplaced fracture of right tibial spine, initial encounter for open fracture type I or II",右側脛骨棘非移位第 I 或 第II型開放性骨折之初期照護
S82.114C,1,"Nondisplaced fracture of right tibial spine, initial encounter for open fracture type IIIA, IIIB, or IIIC","右側脛骨棘非移位IIIA,IIIB,或IIIC型開放性骨折之初期照護"
S82.114D,1,"Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with routine healing",右側脛骨棘非移位閉鎖性骨折癒合之後續照護
S82.114E,1,"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with routine healing",右側脛骨棘非移位第 I 或 第II型開放性骨折癒合之後續照護
S82.114F,1,"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing","右側脛骨棘非移位IIIA,IIIB,或IIIC型開放性骨折癒合之後續照護"
S82.114G,1,"Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with delayed healing",右側脛骨棘非移位閉鎖性骨折延遲癒合之後續照護
S82.114H,1,"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with delayed healing",右側脛骨棘非移位第 I 或 第II型開放性骨折延遲癒合之後續照護
S82.114J,1,"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","右側脛骨棘非移位IIIA,IIIB,或IIIC型開放性骨折延遲癒合之後續照護"
S82.114K,1,"Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with nonunion",右側脛骨棘非移位閉鎖性骨折未癒合之後續照護
S82.114M,1,"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with nonunion",右側脛骨棘非移位第 I 或 第II型開放性骨折未癒合之後續照護
S82.114N,1,"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion","右側脛骨棘非移位IIIA,IIIB,或IIIC型開放性骨折未癒合之後續照護"
S82.114P,1,"Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with malunion",右側脛骨棘非移位閉鎖性骨折癒合不良之後續照護
S82.114Q,1,"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with malunion",右側脛骨棘非移位第 I 或 第II型開放性骨折癒合不良之後續照護
